tweet_created_at,tweet_display_text_range,tweet_entities,Text,tweet_id,tweet_lang,tweet_metadata,ReplyCount,LikeCount,user_followers_count,user_following,user_id,user_lang,hashtag
Fri Sep 07 16:21:03 +0000 2018,"[0, 247]","{'hashtags': [{'text': 'JustDoIt', 'indices': [103, 112]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QIZex684w6', 'expanded_url': 'https://medium.com/@BaconTribe/nike-will-not-head-a-branded-revolution-8d42947af238?source=friends_link&sk=9ccc1710a1e5dd092ac74eeffb9cc97b', 'display_url': 'medium.com/@BaconTribe/ni…', 'indices': [224, 247]}]}",believe something even means sacrificing everything nike chosen bold words justdoit campaign exactly sacrifice mean multibillion dollar corporation branded revolution,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",2,16799,4440,FALSE,2823415030,en,JustDoIt
Fri Sep 07 16:20:57 +0000 2018,"[0, 90]","{'hashtags': [{'text': 'JustDoIt', 'indices': [28, 37]}, {'text': 'nike', 'indices': [38, 43]}, {'text': 'photooftheday', 'indices': [44, 58]}, {'text': 'internewins', 'indices': [59, 71]}, {'text': 'Mike_Tyson', 'indices': [72, 83]}, {'text': 'Tyson', 'indices': [84, 90]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038099808882511872, 'id_str': '1038099808882511872', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/DmgSRq3X0AAyZ3Q.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgSRq3X0AAyZ3Q.jpg', 'url': 'https://t.co/dWopqtjitM', 'display_url': 'pic.twitter.com/dWopqtjitM', 'expanded_url': 'https://twitter.com/Tiger_Nemir/status/1038099814548946945/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1125, 'h': 1109, 'resize': 'fit'}, 'small': {'w': 680, 'h': 670, 'resize': 'fit'}, 'medium': {'w': 1125, 'h': 1109, 'resize': 'fit'}}}]}",yall tayson like dat justdoit nike photooftheday internewins tyson,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,9,101,FALSE,764796966,en,JustDoIt
Fri Sep 07 16:20:43 +0000 2018,"[0, 280]","{'hashtags': [{'text': 'MissAmerica', 'indices': [0, 12]}, {'text': 'FlashbackFriday', 'indices': [13, 29]}, {'text': 'JobsReport', 'indices': [30, 41]}, {'text': 'GOT7', 'indices': [47, 52]}, {'text': 'JustDoIt', 'indices': [53, 62]}, {'text': 'campaigns', 'indices': [68, 78]}, {'text': 'TV3GH', 'indices': [79, 85]}, {'text': 'KaepernickNikeAd', 'indices': [96, 113]}, {'text': 'slaveryremembranceday', 'indices': [114, 136]}, {'text': 'MudaSuksesMenang', 'indices': [137, 154]}, {'text': 'FridayFeeling', 'indices': [156, 170]}, {'text': 'NationalBeerLoversDay', 'indices': [171, 193]}, {'text': 'eminemvsmgk', 'indices': [204, 216]}, {'text': 'Nas', 'indices': [217, 221]}, {'text': 'Kelis', 'indices': [225, 231]}, {'text': 'INDRAKETUJUHEPS38', 'indices': [238, 256]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037140090034835456, 'id_str': '1037140090034835456', 'indices': [257, 280], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1037140090034835456/pu/img/kh-s1T3PD4UaMqe-.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1037140090034835456/pu/img/kh-s1T3PD4UaMqe-.jpg', 'url': 'https://t.co/sVDCOXDBJP', 'display_url': 'pic.twitter.com/sVDCOXDBJP', 'expanded_url': 'https://twitter.com/HipHopInTheRaw/status/1037147433577455617/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 640, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 480, 'resize': 'fit'}, 'large': {'w': 640, 'h': 480, 'resize': 'fit'}}, 'source_status_id': 1037147433577455617, 'source_status_id_str': '1037147433577455617', 'source_user_id': 3053583967, 'source_user_id_str': '3053583967'}]}",missamerica flashbackfriday jobsreport nike got justdoit fema campaigns tvgh spiderman kaepernicknikead slaveryremembranceday mudasuksesmenang fridayfeeling nationalbeerloversday love eminemvsmgk nas vs kelis kanye indraketujuheps,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,110,2,FALSE,9.77E+17,en,MissAmerica
Fri Sep 07 16:20:28 +0000 2018,"[0, 131]","{'hashtags': [{'text': 'JustDoIt', 'indices': [122, 131]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [0, 5]}], 'urls': []}",nike shoe ill train im wearing nike bruins back future wedding hell yeah nike justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,865,121,FALSE,26307889,en,JustDoIt
Fri Sep 07 16:20:15 +0000 2018,"[0, 32]","{'hashtags': [{'text': 'JustDoIt', 'indices': [23, 32]}], 'symbols': [], 'user_mentions': [{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': 44196397, 'id_str': '44196397', 'indices': [4, 13]}], 'urls': [], 'media': [{'id': 1038099633589743616, 'id_str': '1038099633589743616', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/media/DmgSHd2UcAAEsqY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgSHd2UcAAEsqY.jpg', 'url': 'https://t.co/2wq93hJjxy', 'display_url': 'pic.twitter.com/2wq93hJjxy', 'expanded_url': 'https://twitter.com/Bedhead_/status/1038099638211903488/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 378, 'h': 252, 'resize': 'fit'}, 'medium': {'w': 378, 'h': 252, 'resize': 'fit'}, 'small': {'w': 378, 'h': 252, 'resize': 'fit'}}}]}",elonmusk mindset justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,52245,3160,FALSE,179129706,en,JustDoIt
Fri Sep 07 16:20:08 +0000 2018,"[30, 153]","{'hashtags': [{'text': 'Nike', 'indices': [42, 47]}, {'text': 'JustDoIt', 'indices': [144, 153]}], 'symbols': [], 'user_mentions': [{'screen_name': 'tgirlmiller', 'name': 'Teresa Miller', 'id': 2688323834, 'id_str': '2688323834', 'indices': [0, 12]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [13, 29]}], 'urls': [], 'media': [{'id': 1038099600853221376, 'id_str': '1038099600853221376', 'indices': [154, 177], 'media_url': 'http://pbs.twimg.com/media/DmgSFj5UwAAltT0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgSFj5UwAAltT0.jpg', 'url': 'https://t.co/EVH7Frnlwm', 'display_url': 'pic.twitter.com/EVH7Frnlwm', 'expanded_url': 'https://twitter.com/Esoundofsilence/status/1038099608486985728/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",tgirlmiller realdonaldtrump donating nike great coditions many barely worn homeless veterans buying new ones self justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,464,24,FALSE,7.59E+17,en,Nike
Fri Sep 07 16:20:01 +0000 2018,"[84, 108]","{'hashtags': [{'text': 'JustDoIt', 'indices': [99, 108]}], 'symbols': [], 'user_mentions': [{'screen_name': 'nerdygirl007', 'name': 'NerdyGirl 🤓', 'id': 26765362, 'id_str': '26765362', 'indices': [0, 13]}, {'screen_name': '1DentalHyGenius', 'name': 'Tracy Resists 👊🏼', 'id': 827704064955731972, 'id_str': '827704064955731972', 'indices': [14, 30]}, {'screen_name': 'IntelisexXx', 'name': 'Gabriella 🌊💙🌊', 'id': 806950217388068865, 'id_str': '806950217388068865', 'indices': [31, 43]}, {'screen_name': 'NuttyTrump', 'name': 'Barbra Smith', 'id': 781266319018696704, 'id_str': '781266319018696704', 'indices': [44, 55]}, {'screen_name': 'CokerRory', 'name': 'William Rory Coker', 'id': 938507235826782208, 'id_str': '938507235826782208', 'indices': [56, 66]}, {'screen_name': 'benFranklin2018', 'name': 'Benjamin Franklin', 'id': 1022205418410520579, 'id_str': '1022205418410520579', 'indices': [67, 83]}], 'urls': []}",nerdygirl dentalhygenius intelisexxx nuttytrump cokerrory benfranklin yes justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,16785,858,FALSE,270741305,en,JustDoIt
Fri Sep 07 16:19:57 +0000 2018,"[17, 157]","{'hashtags': [{'text': 'DonaldLovesDictators', 'indices': [77, 98]}, {'text': 'TakeAKnee', 'indices': [100, 110]}, {'text': 'ColinKaepernick', 'indices': [111, 127]}, {'text': 'Nike', 'indices': [128, 133]}, {'text': 'JustDoIt', 'indices': [134, 143]}, {'text': 'FightFascism', 'indices': [144, 157]}], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'urls': [], 'media': [{'id': 1038099559241723906, 'id_str': '1038099559241723906', 'indices': [158, 181], 'media_url': 'http://pbs.twimg.com/media/DmgSDI4XsAIaMRt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgSDI4XsAIaMRt.jpg', 'url': 'https://t.co/ZYjB3DcSxI', 'display_url': 'pic.twitter.com/ZYjB3DcSxI', 'expanded_url': 'https://twitter.com/pammcnary_/status/1038099564664971265/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 640, 'h': 786, 'resize': 'fit'}, 'small': {'w': 554, 'h': 680, 'resize': 'fit'}, 'large': {'w': 640, 'h': 786, 'resize': 'fit'}}}]}",realdonaldtrump clear amp kim respect muchdonaldlovesdictators takeaknee colinkaepernick nike justdoit fightfascism,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,130652,3950,FALSE,8.10E+17,en,DonaldLovesDictators
Fri Sep 07 16:19:49 +0000 2018,"[0, 68]","{'hashtags': [{'text': 'nike', 'indices': [12, 17]}, {'text': 'meme', 'indices': [18, 23]}, {'text': 'justdoit', 'indices': [24, 33]}, {'text': 'justtryit', 'indices': [34, 44]}, {'text': 'cafecitoenergy', 'indices': [45, 60]}, {'text': 'energy', 'indices': [61, 68]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038099483643375616, 'id_str': '1038099483643375616', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/media/DmgR-vQUcAAr5yp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgR-vQUcAAr5yp.jpg', 'url': 'https://t.co/b67YtvoraG', 'display_url': 'pic.twitter.com/b67YtvoraG', 'expanded_url': 'https://twitter.com/CafecitoEnergy/status/1038099528656859138/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1193, 'resize': 'fit'}, 'large': {'w': 1218, 'h': 1211, 'resize': 'fit'}, 'small': {'w': 680, 'h': 676, 'resize': 'fit'}}}]}",nike meme justdoit justtryit cafecitoenergy energy,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,9,82,FALSE,1613532060,en,nike
Fri Sep 07 16:19:31 +0000 2018,"[0, 136]","{'hashtags': [{'text': 'JustDoIt', 'indices': [0, 9]}, {'text': 'Nike', 'indices': [47, 52]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XmW482KIUb', 'expanded_url': 'http://a.msn.com/02/en-us/BBN0ihG?ocid=st', 'display_url': 'a.msn.com/02/en-us/BBN0i…', 'indices': [113, 136]}]}",justdoit another potential spokesperson nike former cowboys rb joseph randle arrested charged rape,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,11482,468,FALSE,7.89E+17,en,JustDoIt
Fri Sep 07 16:19:21 +0000 2018,"[0, 199]","{'hashtags': [{'text': 'greatlakescrossing', 'indices': [26, 45]}, {'text': 'Fortheculture', 'indices': [160, 174]}, {'text': 'Nike', 'indices': [175, 180]}, {'text': 'Justdoit', 'indices': [181, 190]}, {'text': 'bringit', 'indices': [191, 199]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [14, 19]}], 'urls': [], 'media': [{'id': 1038099369055191040, 'id_str': '1038099369055191040', 'indices': [200, 223], 'media_url': 'http://pbs.twimg.com/media/DmgR4EYXgAA9EdE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgR4EYXgAA9EdE.jpg', 'url': 'https://t.co/Ns6snxuann', 'display_url': 'pic.twitter.com/Ns6snxuann', 'expanded_url': 'https://twitter.com/KeepinUpWithCDJ/status/1038099412113940481/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}}]}",left nike store greatlakescrossing dont even like nike like culture yall take care rena kapill support fortheculture nike justdoit bringit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,19716,2833,FALSE,20103144,en,greatlakescrossing
Fri Sep 07 16:18:54 +0000 2018,"[0, 103]","{'hashtags': [{'text': 'BOOM', 'indices': [0, 5]}, {'text': 'MannCup2018', 'indices': [6, 18]}, {'text': 'justDOIT', 'indices': [46, 55]}, {'text': 'WestCoastBestCoast', 'indices': [58, 77]}, {'text': 'FLYYYY', 'indices': [95, 102]}], 'symbols': [], 'user_mentions': [{'screen_name': 'satolax22', 'name': 'Robert', 'id': 1035860701, 'id_str': '1035860701', 'indices': [35, 45]}, {'screen_name': 'CurtisDickson17', 'name': 'Curtis Dickson', 'id': 190135793, 'id_str': '190135793', 'indices': [78, 94]}], 'urls': [], 'media': [{'id': 1038099289023471621, 'id_str': '1038099289023471621', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/DmgRzaPUYAURp3W.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgRzaPUYAURp3W.jpg', 'url': 'https://t.co/FRul00IsBq', 'display_url': 'pic.twitter.com/FRul00IsBq', 'expanded_url': 'https://twitter.com/DarciBecker/status/1038099298167054336/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}}}]}",boom manncup ready hours satolax justdoit westcoastbestcoast curtisdickson flyyyy,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,60378,536,FALSE,442477379,en,BOOM
Fri Sep 07 16:18:35 +0000 2018,"[0, 57]","{'hashtags': [{'text': 'Lebron16', 'indices': [0, 9]}, {'text': 'LeBron', 'indices': [34, 41]}, {'text': 'Nike', 'indices': [42, 47]}, {'text': 'JustDoIt', 'indices': [48, 57]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038099106546180097, 'id_str': '1038099106546180097', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/DmgRoydV4AEEGi-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgRoydV4AEEGi-.jpg', 'url': 'https://t.co/WNvn4qzhQt', 'display_url': 'pic.twitter.com/WNvn4qzhQt', 'expanded_url': 'https://twitter.com/_RRmR_/status/1038099219876204544/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 643, 'h': 793, 'resize': 'fit'}, 'medium': {'w': 643, 'h': 793, 'resize': 'fit'}, 'small': {'w': 551, 'h': 680, 'resize': 'fit'}}}]}",lebron look eyes lebron nike justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,35,151,FALSE,283937624,en,Lebron16
Fri Sep 07 16:18:29 +0000 2018,"[0, 136]","{'hashtags': [{'text': 'goals', 'indices': [120, 126]}, {'text': 'JustDoIt', 'indices': [127, 136]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038099192118423552, 'id_str': '1038099192118423552', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/DmgRtxPWsAAQSj6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgRtxPWsAAQSj6.jpg', 'url': 'https://t.co/uJrYrrSdTl', 'display_url': 'pic.twitter.com/uJrYrrSdTl', 'expanded_url': 'https://twitter.com/BarefootAlchmst/status/1038099193439703040/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1125, 'h': 1658, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 814, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 461, 'h': 680, 'resize': 'fit'}}}]}",sun new moon virgo sunday im commencing exercise regimen compliment dietary regimen goals justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,7296,927,FALSE,222549969,en,goals
Fri Sep 07 16:18:24 +0000 2018,"[0, 129]","{'hashtags': [{'text': 'IQ45', 'indices': [3, 8]}, {'text': 'MitchMcConnell', 'indices': [20, 35]}, {'text': 'GOP', 'indices': [50, 54]}, {'text': 'presObama', 'indices': [91, 101]}, {'text': 'Kaepernick', 'indices': [108, 119]}, {'text': 'JustDoIt', 'indices': [120, 129]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SenateMajLdr', 'name': 'Leader McConnell', 'id': 1249982359, 'id_str': '1249982359', 'indices': [36, 49]}, {'screen_name': 'Niki', 'name': 'Niki', 'id': 8455702, 'id_str': '8455702', 'indices': [102, 107]}], 'urls': []}",mr iq alone mitchmcconnell senatemajldr gop meeting see destroy presobama niki kaepernick justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2650,1918,FALSE,22071069,en,IQ45
Fri Sep 07 16:18:14 +0000 2018,"[0, 257]","{'hashtags': [{'text': 'LeBron', 'indices': [194, 201]}, {'text': 'lebronjames', 'indices': [202, 214]}, {'text': 'nike', 'indices': [215, 220]}, {'text': 'kyrie', 'indices': [221, 227]}, {'text': 'kapernick', 'indices': [228, 238]}, {'text': 'justdoit', 'indices': [239, 248]}, {'text': 'sneaker', 'indices': [249, 257]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [0, 5]}, {'screen_name': 'KingJames', 'name': 'LeBron James', 'id': 23083404, 'id_str': '23083404', 'indices': [183, 193]}], 'urls': []}",nike world world flat kyrie lebron back back ive known since grade school cant believe even rhymes im fool kingjames lebron lebronjames nike kyrie kapernick justdoit sneaker,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,0,0,FALSE,1.04E+18,en,LeBron
Fri Sep 07 16:18:11 +0000 2018,"[17, 109]","{'hashtags': [{'text': 'JustDoIt', 'indices': [58, 67]}, {'text': 'JustDoIt', 'indices': [68, 77]}, {'text': 'StandForSomething', 'indices': [78, 96]}, {'text': 'TakeTheKnee', 'indices': [97, 109]}], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [27, 32]}], 'urls': []}",realdonaldtrump got new nike running shoes week justdoit justdoit standforsomething taketheknee,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,161618,3896,FALSE,26382985,en,JustDoIt
Fri Sep 07 16:17:51 +0000 2018,"[0, 248]","{'hashtags': [{'text': 'JustDoIt', 'indices': [221, 230]}, {'text': 'ISTANDFORAMERICA', 'indices': [231, 248]}], 'symbols': [], 'user_mentions': [], 'urls': []}",pure gold larry elder overheard ii returned pair nike shoes yesterday refund clerk asked wrong told hurt feet stood national anthem justdoit istandforamerica,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,147,15,FALSE,1.03E+18,en,JustDoIt
Fri Sep 07 16:17:50 +0000 2018,"[0, 136]","{'hashtags': [{'text': 'JustDoIt', 'indices': [127, 136]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038099021171064832, 'id_str': '1038099021171064832', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/DmgRj0aVAAAHQ8z.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgRj0aVAAAHQ8z.jpg', 'url': 'https://t.co/ARRxcgQim9', 'display_url': 'pic.twitter.com/ARRxcgQim9', 'expanded_url': 'https://twitter.com/rickyhulk/status/1038099029563863040/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",work hard limitless focus goals respecting thing success justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2658,332,FALSE,89471923,es,JustDoIt
Fri Sep 07 16:17:46 +0000 2018,"[0, 277]","{'hashtags': [{'text': 'ESG', 'indices': [14, 18]}, {'text': 'investment', 'indices': [149, 160]}, {'text': 'strategy', 'indices': [161, 170]}, {'text': 'sustainability', 'indices': [171, 186]}, {'text': 'impinv', 'indices': [187, 194]}, {'text': 'susty', 'indices': [195, 201]}, {'text': 'SDGs', 'indices': [202, 207]}, {'text': 'JustDoIt', 'indices': [208, 217]}, {'text': 'Theranos', 'indices': [218, 227]}, {'text': 'TheLongSwim', 'indices': [228, 240]}, {'text': 'FridayReads', 'indices': [241, 253]}], 'symbols': [], 'user_mentions': [{'screen_name': 'GuyCallendar', 'name': 'Guy Callendar', 'id': 2284807720, 'id_str': '2284807720', 'indices': [134, 147]}], 'urls': [{'url': 'https://t.co/TcVVrBsLrn', 'expanded_url': 'https://www.linkedin.com/pulse/esg-note-s2e1-nike-blows-our-minds-inequality-hot-exit-sinclair/?published=t', 'display_url': 'linkedin.com/pulse/esg-note…', 'indices': [254, 277]}]}",new season esg notes kicks today today esg note se nike blows minds inequality hot exit theranos ocean bonds guycallendar investment strategy sustainability impinv susty sdgs justdoit theranos thelongswim fridayreads,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,37236,5032,FALSE,99122519,en,ESG
